,0
2051.0,19.55570535714286
2052.0,19.621489749430516
2053.0,19.562886956521726
2054.0,19.548929515418493
2055.0,19.522176600441494
2056.0,19.546928879310347
2057.0,19.52013973799126
2058.0,19.518273333333333
2059.0,19.570144736842103
2060.0,19.578874157303375
2061.0,19.543918681318694
2062.0,19.52823093681917
2063.0,19.540925438596474
2064.0,19.656115555555534
2065.0,19.586747276688463
2066.0,19.58784615384616
2067.0,19.585799999999992
2068.0,19.622562913907277
2069.0,19.61332334047109
2070.0,19.614786956521755
2071.0,19.50802483069977
2072.0,19.53019642857141
2073.0,19.55146255506609
2074.0,19.533184381778767
2075.0,19.588263636363628
2076.0,19.517887912087907
2077.0,19.630291028446408
2078.0,19.570499999999992
2079.0,19.556332589285713
2080.0,19.630642553191503
2081.0,19.582765625
2082.0,19.616780911062914
2083.0,19.544972602739744
2084.0,19.585325991189396
2085.0,19.58363205417609
2086.0,19.51585333333332
2087.0,19.51985209713025
2088.0,19.61074610244989
2089.0,19.542101580135423
2090.0,19.448372549019602
2091.0,19.59265610859729
2092.0,19.518474725274718
2093.0,19.564973033707883
2094.0,19.53821615720524
2095.0,19.47116179775282
2096.0,19.556333333333324
2097.0,19.552266233766243
2098.0,19.581613333333326
2099.0,19.53136383928572
2100.0,19.515395652173908
2101.0,19.522000000000013
2102.0,19.58841739130435
2103.0,19.51291189427313
2104.0,19.479551876379734
2105.0,19.560306487695748
2106.0,19.611467230443957
2107.0,19.61317594654787
2108.0,19.639792207792222
2109.0,19.567982261640786
2110.0,19.57494630872482
2111.0,19.57194050343249
2112.0,19.550381578947366
2113.0,19.55023555555557
2114.0,19.650457142857142
2115.0,19.49921521739128
2116.0,19.570661504424784
2117.0,19.60325950782996
2118.0,19.54337931034482
2119.0,19.513853006681533
2120.0,19.5428081023454
2121.0,19.585120879120865
2122.0,19.444340611353695
2123.0,19.609914473684213
2124.0,19.56682251082252
2125.0,19.53343487394957
2126.0,19.52835840707962
2127.0,19.5865926724138
2128.0,19.62837554585152
2129.0,19.538310112359547
2130.0,19.491331096196852
2131.0,19.55034712643678
2132.0,19.502371111111117
2133.0,19.55959913793103
2134.0,19.57561210762332
2135.0,19.609376940133036
2136.0,19.52472587719298
2137.0,19.640185267857166
2138.0,19.508187500000002
2139.0,19.571220043572996
2140.0,19.47958258928569
2141.0,19.589431192660562
2142.0,19.54331702127659
2143.0,19.60688766519825
2144.0,19.60083982683984
2145.0,19.61841743119266
2146.0,19.560635761589392
2147.0,19.472680089485447
2148.0,19.549615384615365
2149.0,19.584201814058943
2150.0,19.502474945533766
2151.0,19.587318077803207
2152.0,19.58298214285714
2153.0,19.48119859813083
2154.0,19.567349344978147
2155.0,19.582048997772812
2156.0,19.557319910514533
2157.0,19.613206073752707
2158.0,19.5580195652174
2159.0,19.56969313304722
2160.0,19.565651884700664
2161.0,19.587578947368403
2162.0,19.584712694877503
2163.0,19.57930803571428
2164.0,19.55295851528382
2165.0,19.578801354401822
2166.0,19.568452173913037
2167.0,19.567483146067424
2168.0,19.59284650112869
2169.0,19.63001555555556
2170.0,19.48190948275862
2171.0,19.598123595505637
2172.0,19.493792410714295
2173.0,19.54430269058298
2174.0,19.521317180616737
2175.0,19.557918181818188
2176.0,19.531414187643012
2177.0,19.585527472527477
2178.0,19.545350678733044
2179.0,19.490155361050334
2180.0,19.519282275711152
2181.0,19.60493406593407
2182.0,19.580438914027155
2183.0,19.560313465783665
2184.0,19.521951219512204
2185.0,19.57182570806101
2186.0,19.63013846153846
2187.0,19.598057017543866
2188.0,19.611760180995482
2189.0,19.479378021978018
2190.0,19.431265350877187
2191.0,19.59448259860787
2192.0,19.53200228310503
2193.0,19.547331838565018
2194.0,19.65388089887643
2195.0,19.61677116704804
2196.0,19.47672283813748
2197.0,19.55904690831558
2198.0,19.572553376906313
2199.0,19.573528384279463
2200.0,19.5845663507109
2201.0,19.554908482142846
2202.0,19.587913606911446
2203.0,19.646207505518777
2204.0,19.57357718120804
2205.0,19.5576415525114
2206.0,19.55783150984683
2207.0,19.570268518518514
2208.0,19.5946405529954
2209.0,19.585128603104213
2210.0,19.60353260869565
2211.0,19.54185185185186
2212.0,19.56779520697167
2213.0,19.567650655021815
2214.0,19.531371002132193
2215.0,19.508630872483213
2216.0,19.637843347639492
2217.0,19.66256953642384
2218.0,19.58107051282052
2219.0,19.531623608017828
2220.0,19.52595805739515
2221.0,19.484527542372874
2222.0,19.487417410714283
2223.0,19.565836170212744
2224.0,19.57699786780383
2225.0,19.531083333333328
2226.0,19.49925494505495
2227.0,19.558432801822303
2228.0,19.566815384615367
2229.0,19.5213847826087
2230.0,19.524285393258424
2231.0,19.579585585585587
2232.0,19.613175398633263
2233.0,19.49478913043479
2234.0,19.57554788418709
2235.0,19.5575226244344
2236.0,19.587824945295388
2237.0,19.600452025586335
2238.0,19.61477753303966
2239.0,19.59699124726476
2240.0,19.60105405405406
2241.0,19.59609327548809
2242.0,19.511696832579183
2243.0,19.522177528089905
2244.0,19.553702380952394
2245.0,19.58500218340612
2246.0,19.52020501138954
2247.0,19.5676860986547
2248.0,19.588191304347824
2249.0,19.564263157894747
2250.0,19.53932511210763
2251.0,19.546684444444438
2252.0,19.57786160714286
2253.0,19.584572072072067
2254.0,19.56774678111588
2255.0,19.647165929203545
2256.0,19.570013824884782
2257.0,19.569481400437645
2258.0,19.627902439024385
2259.0,19.570578494623653
2260.0,19.515796095444664
2261.0,19.561802721088434
2262.0,19.57319693654267
2263.0,19.477507692307686
2264.0,19.597466666666662
2265.0,19.538253897550096
2266.0,19.541375854214127
2267.0,19.551674620390482
2268.0,19.508677200902916
2269.0,19.622371244635193
2270.0,19.452259423503317
2271.0,19.5801407563025
2272.0,19.576281596452333
2273.0,19.52009210526315
2274.0,19.58756263736264
2275.0,19.547586813186793
2276.0,19.464661572052407
2277.0,19.527922048997773
2278.0,19.575169603524216
2279.0,19.56934146341463
2280.0,19.637450549450538
2281.0,19.592509009009014
2282.0,19.606147727272724
2283.0,19.550128959276
2284.0,19.607822869955164
2285.0,19.51958628318585
2286.0,19.52465446224255
2287.0,19.602883668903814
2288.0,19.543033860045146
2289.0,19.509991452991454
2290.0,19.574482300884963
2291.0,19.533404017857123
2292.0,19.552363834422664
2293.0,19.592863340563987
2294.0,19.520045751633976
2295.0,19.488747252747253
2296.0,19.566471238938036
2297.0,19.527724832214766
2298.0,19.57726813186814
2299.0,19.48967567567568
2300.0,19.561219298245607
2301.0,19.583638826185105
2302.0,19.576422818791922
2303.0,19.616090128755346
2304.0,19.607431192660545
2305.0,19.54403661327231
2306.0,19.570607843137257
2307.0,19.556189427312773
2308.0,19.56003044496487
2309.0,19.47524565217391
2310.0,19.544248366013083
2311.0,19.520515086206906
2312.0,19.569212814645297
2313.0,19.632917926565867
2314.0,19.582290540540537
2315.0,19.562740990991
2316.0,19.574581291759475
2317.0,19.538461702127673
2318.0,19.50850450450451
2319.0,19.52955043859649
2320.0,19.563714611872154
2321.0,19.542088888888895
2322.0,19.51031221719456
2323.0,19.541494623655904
2324.0,19.598299126637563
2325.0,19.629604444444475
2326.0,19.611757369614523
2327.0,19.556951859956236
2328.0,19.646027777777768
2329.0,19.643685267857137
2330.0,19.595322072072065
2331.0,19.60388392857143
2332.0,19.50776263736263
2333.0,19.494555299539176
2334.0,19.534668131868138
2335.0,19.586379232505642
2336.0,19.677632158590296
2337.0,19.537417607223468
2338.0,19.55486191536747
2339.0,19.554821670428893
2340.0,19.468152272727274
2341.0,19.607688596491233
2342.0,19.6259889624724
2343.0,19.59586177105832
2344.0,19.567841991341982
2345.0,19.537156950672664
2346.0,19.560568584070793
2347.0,19.577137931034486
2348.0,19.646387096774188
2349.0,19.515507726269302
2350.0,19.547312499999983
2351.0,19.48786754966888
2352.0,19.547229910714304
2353.0,19.612600896860986
2354.0,19.578950892857144
2355.0,19.57290660592255
2356.0,19.625191810344827
2357.0,19.64844549763034
2358.0,19.663547671840348
2359.0,19.549686800894854
2360.0,19.575013043478254
2361.0,19.587492099322795
2362.0,19.544088495575217
2363.0,19.55354966887417
2364.0,19.542897155361036
2365.0,19.63311233480177
2366.0,19.542221176470573
2367.0,19.575934782608687
2368.0,19.528234234234233
2369.0,19.566899082568806
2370.0,19.558616557734194
2371.0,19.54774141876429
2372.0,19.544367346938778
2373.0,19.535270207852193
2374.0,19.603731818181803
2375.0,19.541904977375562
2376.0,19.613743243243253
2377.0,19.619612107623304
2378.0,19.55598692810458
2379.0,19.510495370370368
2380.0,19.605299126637547
2381.0,19.500114537444965
2382.0,19.476921700223688
2383.0,19.613218750000012
2384.0,19.571798642533942
2385.0,19.577530434782606
2386.0,19.620140692640692
2387.0,19.562765624999976
2388.0,19.563479357798155
2389.0,19.601048498845266
2390.0,19.461982339955842
2391.0,19.50932027649769
2392.0,19.523735763097946
2393.0,19.522074889867834
2394.0,19.594748847926265
2395.0,19.476551876379713
2396.0,19.489036281179143
2397.0,19.633046296296307
2398.0,19.606169265033422
2399.0,19.582026726057915
2400.0,19.56853794642859
2401.0,19.577961275626418
2402.0,19.547672451193062
2403.0,19.49659069767443
2404.0,19.566218181818176
2405.0,19.531693548387107
2406.0,19.58735388127853
2407.0,19.523119999999984
2408.0,19.57021380846325
2409.0,19.568071269487756
2410.0,19.53570806100218
2411.0,19.59324553571429
2412.0,19.561189616252825
2413.0,19.497346491228058
2414.0,19.601251670378584
2415.0,19.562030368763537
2416.0,19.531563474387518
2417.0,19.573417218543057
2418.0,19.53498152424944
2419.0,19.618238512035
2420.0,19.513339285714288
2421.0,19.622309633027538
2422.0,19.567669662921343
2423.0,19.559107296137338
2424.0,19.542121621621607
2425.0,19.566827886710257
2426.0,19.556532008830015
2427.0,19.518796380090503
2428.0,19.545884026258204
2429.0,19.60365068493151
2430.0,19.617822471910117
2431.0,19.50994831460673
2432.0,19.553040268456357
2433.0,19.578887912087925
2434.0,19.566017582417583
2435.0,19.60741479820629
2436.0,19.58585438972165
2437.0,19.543702764976945
2438.0,19.522203501094104
2439.0,19.49089841986457
2440.0,19.60499561403509
2441.0,19.5968891402715
2442.0,19.520537037037045
2443.0,19.54778970917226
2444.0,19.497463302752298
2445.0,19.571836322869945
2446.0,19.632817977528084
2447.0,19.47723798627003
2448.0,19.58487695749441
2449.0,19.575053932584268
2450.0,19.546857142857146
2451.0,19.49809843400447
2452.0,19.540021786492396
2453.0,19.580999999999996
2454.0,19.647741418764298
2455.0,19.569811529933464
2456.0,19.577022675736973
2457.0,19.627152317880796
2458.0,19.628878103837472
2459.0,19.632428888888874
2460.0,19.600345733041564
2461.0,19.62180000000001
2462.0,19.614162583518898
2463.0,19.552816239316236
2464.0,19.517219730941687
2465.0,19.612440835266817
2466.0,19.612804878048774
2467.0,19.504245495495507
2468.0,19.56269487750557
2469.0,19.62935909090908
2470.0,19.534959821428572
2471.0,19.607505668934266
2472.0,19.60598426966292
2473.0,19.595331182795693
2474.0,19.655714922048997
2475.0,19.622308203991107
2476.0,19.553373068432673
2477.0,19.603959459459432
2478.0,19.581200883002204
2479.0,19.619739229024965
2480.0,19.545004424778774
2481.0,19.545011494252865
2482.0,19.60979816513764
2483.0,19.588986956521737
2484.0,19.53145964125562
2485.0,19.605564935064944
2486.0,19.561701357466067
2487.0,19.519199999999998
2488.0,19.551359913793142
2489.0,19.55219910514541
2490.0,19.560602222222208
2491.0,19.59524719101121
2492.0,19.56310284463895
2493.0,19.567870748299303
2494.0,19.583166281755197
2495.0,19.54833705357143
2496.0,19.620775555555554
2497.0,19.60967770419426
2498.0,19.49934411085451
2499.0,19.540207343412547
2500.0,19.57221700223714
2501.0,19.524493303571425
2502.0,19.56387387387388
2503.0,19.54337641723357
2504.0,19.53972787610619
2505.0,19.595707762557073
2506.0,19.604788505747138
2507.0,19.51744243792326
2508.0,19.585232142857137
2509.0,19.571788636363635
2510.0,19.594999999999995
2511.0,19.56472907488987
2512.0,19.58231807780319
2513.0,19.5873201754386
2514.0,19.509151385927495
2515.0,19.509099337748324
2516.0,19.445691075514883
2517.0,19.494925339366517
2518.0,19.590703125000015
2519.0,19.55319419642857
2520.0,19.621733924611977
2521.0,19.51669144144144
2522.0,19.657451403887677
2523.0,19.49251954022989
2524.0,19.545790540540523
2525.0,19.539366359447
2526.0,19.52027765237023
2527.0,19.55367272727273
2528.0,19.5619820224719
2529.0,19.518822368421034
2530.0,19.569721962616818
2531.0,19.507769401330375
2532.0,19.64904629629629
2533.0,19.59252045454546
2534.0,19.511578475336325
2535.0,19.534708240534524
2536.0,19.570824945295413
2537.0,19.557276744186066
2538.0,19.528973273942114
2539.0,19.586288546255513
2540.0,19.577735099337747
2541.0,19.494927152317878
2542.0,19.52780170575692
2543.0,19.590571428571426
2544.0,19.683729545454533
2545.0,19.565505567928753
2546.0,19.63690552995393
2547.0,19.57058144796382
2548.0,19.56503131991051
2549.0,19.425728310502276
2550.0,19.524932126696804
2551.0,19.57331363636362
2552.0,19.55409843400447
2553.0,19.610664335664335
2554.0,19.540682539682543
2555.0,19.615265446224264
2556.0,19.567378132118446
2557.0,19.49577188940092
2558.0,19.642033783783784
2559.0,19.59290744920994
2560.0,19.621151241535006
2561.0,19.487437499999995
2562.0,19.602879912663756
2563.0,19.415229545454537
2564.0,19.5617619047619
2565.0,19.54964488017429
2566.0,19.56762831858407
2567.0,19.52670276497695
2568.0,19.578598669623062
2569.0,19.611317673378096
2570.0,19.542751152073716
2571.0,19.573454148471626
2572.0,19.611004504504514
2573.0,19.62944044943821
2574.0,19.627808035714285
2575.0,19.570823129251696
2576.0,19.62047438752784
2577.0,19.62478922716627
2578.0,19.571264367816106
2579.0,19.545552272727264
2580.0,19.505913439635542
2581.0,19.4803747126437
2582.0,19.5714366515837
2583.0,19.578785067873287
2584.0,19.58462499999999
2585.0,19.551758465011282
2586.0,19.491660087719296
2587.0,19.533675057208235
2588.0,19.573655963302752
2589.0,19.397999999999996
2590.0,19.599445916114796
2591.0,19.48586995515695
2592.0,19.569688940092163
2593.0,19.538605381165926
2594.0,19.550567264573978
2595.0,19.629688524590158
2596.0,19.53409403669724
2597.0,19.546676056338033
2598.0,19.545522727272708
2599.0,19.533964125560537
2600.0,19.49737748344371
2601.0,19.522585526315794
2602.0,19.596004535147383
2603.0,19.607765100671113
2604.0,19.518918552036197
2605.0,19.651358620689656
2606.0,19.48938215102974
2607.0,19.58078970917225
2608.0,19.561128603104216
2609.0,19.56349033816425
2610.0,19.60829385964913
2611.0,19.469382882882876
2612.0,19.57652424942261
2613.0,19.595405764966742
2614.0,19.563237020316063
2615.0,19.59214449541285
2616.0,19.559610451306426
2617.0,19.570184615384605
2618.0,19.534645374449333
2619.0,19.541268018018027
2620.0,19.645706697459573
2621.0,19.572614864864875
2622.0,19.53069976905311
2623.0,19.58950228310502
2624.0,19.616115294117648
2625.0,19.587714932126698
2626.0,19.600361990950223
2627.0,19.52025663716814
2628.0,19.5121766004415
2629.0,19.625995327102814
2630.0,19.6107248908297
2631.0,19.572752252252254
2632.0,19.573680803571445
2633.0,19.510896017699114
2634.0,19.618521640091142
2635.0,19.532524705882366
2636.0,19.546108888888888
2637.0,19.507594104308374
2638.0,19.611306264501163
2639.0,19.54285416666666
2640.0,19.554050997782713
2641.0,19.642977324263054
2642.0,19.545756043956036
2643.0,19.609453124999998
2644.0,19.571718061673995
2645.0,19.539376146788985
2646.0,19.593724604966145
2647.0,19.589900452488664
2648.0,19.524501118568217
2649.0,19.53111007025762
2650.0,19.5400715935335
2651.0,19.52707322654464
2652.0,19.57308275862069
2653.0,19.47430820399114
2654.0,19.4937438752784
2655.0,19.469378076062657
2656.0,19.564926666666654
2657.0,19.547637413394906
2658.0,19.519464052287574
2659.0,19.577941314553968
2660.0,19.548123222748817
2661.0,19.537816964285707
2662.0,19.674713656387677
2663.0,19.547642696629232
2664.0,19.527491841491845
2665.0,19.5319623059867
2666.0,19.570202325581384
2667.0,19.503266219239354
2668.0,19.564571748878915
2669.0,19.555433920704857
2670.0,19.487986270022876
2671.0,19.53092325056433
2672.0,19.598087719298245
2673.0,19.57840816326531
2674.0,19.59827415730336
2675.0,19.581814814814837
2676.0,19.615497685185172
2677.0,19.63141123595507
2678.0,19.632255760368654
2679.0,19.50518763796909
2680.0,19.4811227272727
2681.0,19.582243559718965
2682.0,19.587482837528615
2683.0,19.585218894009227
2684.0,19.498135746606312
2685.0,19.54058333333333
2686.0,19.520298876404496
2687.0,19.473844036697237
2688.0,19.47271167048053
2689.0,19.425399543378994
2690.0,19.557685057471275
2691.0,19.527052272727264
2692.0,19.578995464852614
2693.0,19.560968036529676
2694.0,19.655398617511526
2695.0,19.485935840707953
2696.0,19.513201372997717
2697.0,19.584147186147174
2698.0,19.59015056179775
2699.0,19.63702466367712
2700.0,19.520100436681222
2701.0,19.578257611241227
2702.0,19.56402262443438
2703.0,19.534150341685645
2704.0,19.571416279069762
2705.0,19.62610222222222
2706.0,19.532814117647053
2707.0,19.575027397260268
2708.0,19.559587155963303
2709.0,19.56863325740317
2710.0,19.632778280542986
2711.0,19.654961538461528
2712.0,19.4950979020979
2713.0,19.468384444444446
2714.0,19.617444444444445
2715.0,19.434200460829484
2716.0,19.474158256880745
2717.0,19.652721088435367
2718.0,19.666869662921343
2719.0,19.60267268623025
2720.0,19.53119954648525
2721.0,19.594098360655735
2722.0,19.489300225733643
2723.0,19.565206741573032
2724.0,19.575866822429898
2725.0,19.560890660592246
2726.0,19.58982511210762
2727.0,19.656230046948362
2728.0,19.492314420803783
2729.0,19.599916267942582
2730.0,19.616864801864804
2731.0,19.684726651480638
2732.0,19.649387243735756
2733.0,19.573011111111114
2734.0,19.59776689976689
2735.0,19.56202882483369
2736.0,19.54075505617977
2737.0,19.56435227272727
2738.0,19.622659624413146
2739.0,19.5121515837104
2740.0,19.595616504854373
2741.0,19.638893333333336
2742.0,19.48667849223948
2743.0,19.544071925754075
2744.0,19.515945238095252
2745.0,19.55163409090911
2746.0,19.587301624129932
2747.0,19.65573589164785
2748.0,19.574373303167427
2749.0,19.52856206088993
2750.0,19.52754525386314
2751.0,19.55655048076924
2752.0,19.61759772727272
2753.0,19.508952272727264
2754.0,19.581082568807346
2755.0,19.546995433789945
2756.0,19.57696521739132
2757.0,19.59611805555554
2758.0,19.551053240740732
2759.0,19.56809589041095
2760.0,19.548950450450437
2761.0,19.56303935185185
2762.0,19.561955607476627
2763.0,19.50272686230249
2764.0,19.61469373549884
2765.0,19.554467441860456
2766.0,19.566840277777786
2767.0,19.582507936507916
2768.0,19.54724669603522
2769.0,19.44724475524474
2770.0,19.5412362385321
2771.0,19.548006741573033
2772.0,19.523148058252424
2773.0,19.607186635944704
2774.0,19.545619266055045
2775.0,19.595305936073057
2776.0,19.61742889390518
2777.0,19.602184914841853
2778.0,19.535153110047858
2779.0,19.54973684210528
2780.0,19.565130536130543
2781.0,19.58088425925926
2782.0,19.600254545454547
2783.0,19.58931132075472
2784.0,19.550851015801353
2785.0,19.432680995475113
2786.0,19.565801843317963
2787.0,19.568375000000007
2788.0,19.574579676674375
2789.0,19.51939767441859
2790.0,19.555196796338656
2791.0,19.560631455399047
2792.0,19.5423828828829
2793.0,19.524406181015458
2794.0,19.518852607709746
2795.0,19.55113004484307
2796.0,19.473648148148154
2797.0,19.614651764705894
2798.0,19.46528018223236
2799.0,19.60769176470587
2800.0,19.65053793103449
2801.0,19.52689777777776
2802.0,19.589777272727268
2803.0,19.69137073170733
2804.0,19.463462790697672
2805.0,19.619123042505613
2806.0,19.599203196347023
2807.0,19.473357308584692
2808.0,19.588173076923077
2809.0,19.60706864988558
2810.0,19.59004285714286
2811.0,19.54802358490565
2812.0,19.572333333333336
2813.0,19.55460416666667
2814.0,19.553220454545478
2815.0,19.635757009345802
2816.0,19.55202107728338
2817.0,19.54662295081968
2818.0,19.53261395348836
2819.0,19.615412587412603
2820.0,19.617497706422025
2821.0,19.558210401891227
2822.0,19.619638888888883
2823.0,19.60187828162292
2824.0,19.51504952830189
2825.0,19.57221162790697
2826.0,19.489393592677352
2827.0,19.559110609480822
2828.0,19.59387149532711
2829.0,19.626146853146846
2830.0,19.543856796116497
2831.0,19.569348623853205
2832.0,19.586916279069776
2833.0,19.57607289293848
2834.0,19.540810096153848
2835.0,19.53177494199538
2836.0,19.492186098654717
2837.0,19.516277904328025
2838.0,19.649514354066987
2839.0,19.544179723502317
2840.0,19.594518433179715
2841.0,19.568234090909073
2842.0,19.589458333333344
2843.0,19.53453132250581
2844.0,19.564019323671488
2845.0,19.553748184019366
2846.0,19.59680331753555
2847.0,19.54228169014083
2848.0,19.474873853210998
2849.0,19.581545034642026
2850.0,19.554611363636337
2851.0,19.584825882352934
2852.0,19.536921478060048
2853.0,19.434085057471282
2854.0,19.497976190476184
2855.0,19.587142517814726
2856.0,19.568551312649177
2857.0,19.589837962962967
2858.0,19.57582774049217
2859.0,19.552002320185615
2860.0,19.591807256235818
2861.0,19.5496550925926
2862.0,19.577858796296304
2863.0,19.54368973747016
2864.0,19.49286966824645
2865.0,19.577505800464046
2866.0,19.526568292682935
2867.0,19.55327529411764
2868.0,19.6723856812933
2869.0,19.671530892448516
2870.0,19.55560508083138
2871.0,19.610419953596285
2872.0,19.56315654205608
2873.0,19.509952914798195
2874.0,19.590516129032267
2875.0,19.588431870669716
2876.0,19.57496055684452
2877.0,19.548431980906926
2878.0,19.572601809954758
2879.0,19.609247641509427
2880.0,19.62312028301887
2881.0,19.626045662100463
2882.0,19.572430232558137
2883.0,19.59775119617224
2884.0,19.60542755344417
2885.0,19.55830112359552
2886.0,19.58532801822324
2887.0,19.567458715596327
2888.0,19.57567981438516
2889.0,19.586492099322793
2890.0,19.536099762470318
2891.0,19.563023310023297
2892.0,19.614782201405152
2893.0,19.517578199052142
2894.0,19.52082727272728
2895.0,19.497754464285727
2896.0,19.52731136363635
2897.0,19.542141230068328
2898.0,19.559356043956047
2899.0,19.61540375586855
2900.0,19.518456221198164
2901.0,19.504083916083925
2902.0,19.600699763593383
2903.0,19.560438679245287
2904.0,19.537988235294105
2905.0,19.55068433179723
2906.0,19.586603563474373
2907.0,19.556728773584915
2908.0,19.602910377358477
2909.0,19.514318284424395
2910.0,19.47908294930877
2911.0,19.611084862385315
2912.0,19.544438799076207
2913.0,19.555599520383712
2914.0,19.468658079625296
2915.0,19.616379146919442
2916.0,19.542879194630846
2917.0,19.623671296296294
2918.0,19.632447191011266
2919.0,19.508896073903
2920.0,19.563011792452823
2921.0,19.60796788990825
2922.0,19.569265446224236
2923.0,19.623416666666667
2924.0,19.571961995249392
2925.0,19.4977488372093
2926.0,19.498273148148172
2927.0,19.598997711670485
2928.0,19.566938967136164
2929.0,19.53339908256881
2930.0,19.566352112676064
2931.0,19.539781038374706
2932.0,19.62316587677724
2933.0,19.587063205417607
2934.0,19.581208144796403
2935.0,19.620033898305092
2936.0,19.537698850574703
2937.0,19.615617312072875
2938.0,19.571331807780318
2939.0,19.55989510489513
2940.0,19.5625103448276
2941.0,19.439660674157302
2942.0,19.58297260273972
2943.0,19.48527702702703
2944.0,19.570108545034643
2945.0,19.586498806682584
2946.0,19.52101411764707
2947.0,19.523821100917406
2948.0,19.498266503667484
2949.0,19.50110091743121
2950.0,19.620531914893622
2951.0,19.530967816091948
2952.0,19.50511137440757
2953.0,19.56235034802784
2954.0,19.554587378640775
2955.0,19.5134211663067
2956.0,19.62217873303167
2957.0,19.594267734553778
2958.0,19.636517241379313
2959.0,19.6271388888889
2960.0,19.669201900237518
2961.0,19.680255172413798
2962.0,19.601538283062652
2963.0,19.59636866359447
2964.0,19.507909738717355
2965.0,19.53119999999999
2966.0,19.577886574074082
2967.0,19.49385948477754
2968.0,19.637573426573415
2969.0,19.561707656612548
2970.0,19.50247517730495
2971.0,19.633309302325582
2972.0,19.501394495412853
2973.0,19.60050574712643
2974.0,19.670799522673033
2975.0,19.581668246445492
2976.0,19.65569605568444
2977.0,19.66568691588788
2978.0,19.66253652968035
2979.0,19.459887587822013
2980.0,19.532672811059914
2981.0,19.547401442307706
2982.0,19.585038636363652
2983.0,19.54688604651163
2984.0,19.628853488372084
2985.0,19.610956521739134
2986.0,19.65994847775175
2987.0,19.579030732860502
2988.0,19.606571428571435
2989.0,19.590460280373847
2990.0,19.59962045454545
2991.0,19.569666666666667
2992.0,19.610886574074062
2993.0,19.568639150943397
2994.0,19.49891454965358
2995.0,19.59767681498829
2996.0,19.620795774647902
2997.0,19.490302600472823
2998.0,19.585147806004642
2999.0,19.606863325740342
3000.0,19.55476814988289
3001.0,19.590450000000008
3002.0,19.611913551401877
3003.0,19.617972286374126
3004.0,19.52591608391608
3005.0,19.485852731591436
3006.0,19.562463942307694
3007.0,19.595708715596334
3008.0,19.566524590163915
3009.0,19.564728971962612
3010.0,19.555239904988113
3011.0,19.51660655737704
3012.0,19.564579812206592
3013.0,19.56675238095238
3014.0,19.61968075117371
3015.0,19.57006032482598
3016.0,19.575216589861753
3017.0,19.528555294117616
3018.0,19.537190697674415
3019.0,19.49652643678162
3020.0,19.58464678899081
3021.0,19.606218097447805
3022.0,19.552391498881445
3023.0,19.59240191387561
3024.0,19.606756380510436
3025.0,19.56849223946785
3026.0,19.549870588235258
3027.0,19.574901376146787
3028.0,19.61876484560569
3029.0,19.63353902439024
3030.0,19.51620235294118
3031.0,19.555303030303026
3032.0,19.587048076923075
3033.0,19.57576620370369
3034.0,19.56188167053365
3035.0,19.58691489361702
3036.0,19.546218823529404
3037.0,19.51723690205012
3038.0,19.55004906542055
3039.0,19.57443896713616
3040.0,19.60557906976742
3041.0,19.608861047835983
3042.0,19.604035046728978
3043.0,19.55424708624709
3044.0,19.565130136986305
3045.0,19.608205882352927
3046.0,19.621896955503523
3047.0,19.551720554272503
3048.0,19.567602905569
3049.0,19.555293706293728
3050.0,19.63532332563511
3051.0,19.549947743467943
3052.0,19.561065727699535
3053.0,19.573179425837314
3054.0,19.553929782082328
3055.0,19.582664319248835
3056.0,19.635007109004725
3057.0,19.586613122171936
3058.0,19.56423611111109
3059.0,19.50909929078015
3060.0,19.60070238095239
3061.0,19.560963800904972
3062.0,19.478426605504584
3063.0,19.48944137931037
3064.0,19.571194379391095
3065.0,19.5403172413793
3066.0,19.632940092165896
3067.0,19.624252955082728
3068.0,19.6254890510949
3069.0,19.55629146919431
3070.0,19.542427230046957
3071.0,19.581104265402836
3072.0,19.57205128205128
3073.0,19.579533333333334
3074.0,19.541061465721036
3075.0,19.598824644549765
3076.0,19.61814663461538
3077.0,19.603176190476184
3078.0,19.526536470588255
3079.0,19.518096852300232
3080.0,19.53933971291868
3081.0,19.57327045454545
3082.0,19.631240825688053
3083.0,19.51928400954653
3084.0,19.63389351851854
3085.0,19.58332048192772
3086.0,19.517609004739334
3087.0,19.52431264367815
3088.0,19.601565727699533
3089.0,19.54320608899299
3090.0,19.552587677725107
3091.0,19.676354166666673
3092.0,19.57787119437939
3093.0,19.59244496487119
3094.0,19.58443851508118
3095.0,19.54275235849057
3096.0,19.518718604651188
3097.0,19.669348130841115
3098.0,19.593744186046518
3099.0,19.516703529411785
3100.0,19.560676674364903
3101.0,19.576206896551724
3102.0,19.550866348448668
3103.0,19.521293023255826
3104.0,19.52594075829382
3105.0,19.59286405529953
3106.0,19.62405275779376
3107.0,19.555578692493935
3108.0,19.60666200466201
3109.0,19.499075294117652
3110.0,19.63566267942583
3111.0,19.59908937198067
3112.0,19.56461682242991
3113.0,19.594223776223767
3114.0,19.621678403755876
3115.0,19.567329326923083
3116.0,19.621864608075988
3117.0,19.59792147806004
3118.0,19.59915222482436
3119.0,19.661772300469472
3120.0,19.582846501128675
3121.0,19.595743781094527
3122.0,19.47778571428572
3123.0,19.50483183856501
3124.0,19.59771229698376
3125.0,19.65363492063493
3126.0,19.517145785876977
3127.0,19.484317422434366
